id,股票简称,最新价,涨跌幅(%),PE(TTM),PE(静),市净率,PEG值,市销率,市现率,所属行业,收益,总股本,ROE,净利率(%),负债率(%),同比(%),每股净资产,毛利率,PE(动),净利润,总营收,总值,流值
2230,科大讯飞,62.27,-4.858670741,368.5265428,257.7603442,8.8478904,-12.81561051,7.94746647,1000.803653,软件开发,-0.024921725,2323084333,-0.35,-3.290549414,47.21281219,-152.2587687,7.0378358,41.88357152,-62466,-57895269,2887584462,1.44658E+11,1.32502E+11
2231,奥维通信,6.76,2.114803625,-43.36309969,-44.08833528,6.65975138,-0.010095988,13.05361763,61.08152242,通信服务,0.006429931,346850017,0.64,5.208910938,33.91925301,-28.51110664,1.0150529,14.36370782,26283,2230221.52,42815504.94,2344706115,1992969795
2232,启明信息,14.72,-1.801200801,78.94312564,82.200438,4.31457465,0.844340493,4.15057214,257.1477273,互联网服务,0.027949891,408548455,0.82,5.966941914,34.28870988,35.93638213,3.411692,13.18075363,13166,11418884.88,191369130.9,6013833258,6013833258
2233,塔牌集团,8.08,-0.123609394,21.57993922,36.18831698,0.83255513,-0.595934857,1.58089212,8.02914477,水泥建材,0.195289899,1192275016,2.04,17.78491502,10.98333012,342.3871979,9.5876443,23.25213566,1034,232839267.8,1313528450,9633582129,9626623431
2234,民和股份,18.89,2.663043478,-31.04531927,-14.58181393,2.41408771,0.029498819,3.39922766,-96.27454612,农牧饲渔,0.162931278,348960212,2.1,9.429191044,34.15512245,131.0906309,7.8249021,25.58511381,2898,56856533.46,577581282.6,6591858405,5731705598
2235,安妮股份,6.98,2.346041056,-29.76628898,-29.41835697,4.03321748,0.001035661,13.28074403,84.27792301,文化传媒,0.009225966,579572284,0.53,7.186334986,18.24979996,42.98052524,1.7306282,26.67760674,18914,5347114.45,75624357.9,4045414542,3826693918
2236,大华股份,21.85,-1.797752809,29.49471067,31.26839347,2.30177966,-1.086932958,2.36484585,33.22798563,计算机设备,0.14892116,3326264570,1.9,8.194679008,33.79087209,39.3100661,9.4926549,42.527404,3668,495351177.8,6015629883,72678880855,42782976170
2237,恒邦股份,11.96,-0.416319734,27.39165793,27.50942796,1.63209196,2.876984207,0.24825518,15.73381168,贵金属,0.107319246,1148014400,1.48,0.706039203,57.93132468,1.772635732,7.3280184,2.633017302,2786,123204039.4,16648867519,13730252224,10888353729
2238,天威视讯,8.24,0.610500611,58.18462409,60.21189898,2.84786276,-2.88320494,4.52812399,18.43968803,文化传媒,0.023351263,802559160,0.81,5.468498862,41.17400176,25.65846534,2.8933979,31.7676017,8822,18740769.78,294191097.4,6613087478,6613087478
2239,奥特佳,2.58,0.389105058,44.30779298,93.98984017,1.50730021,-0.439379103,1.33449179,44.2778822,汽车零部件,0.010818477,3243258144,0.63,2.624551607,53.3865112,154.1986663,1.7116696,14.95441545,5962,35087114.92,1400376052,8367606012,8367334144
2240,盛新锂能,31.28,1.000968679,5.7668365,5.13720522,2.26447993,0.008751245,2.17142265,12.60995443,能源金属,0.508378279,911895872,3.58,16.28599795,33.21178388,-56.66643648,13.8133262,21.91551716,1538,463588054.4,2783811336,28524102876,26583924904
2241,歌尔股份,18.43,1.992252352,66.06086097,36.03859533,2.09111843,-3.057031512,0.57883622,9.02489873,消费电子,0.031041699,3420403200,0.36,0.447465282,55.9895499,-88.21735466,8.8134654,6.97642636,14843,106175127.8,24122252634,63038030976,55403396823
2242,九阳股份,15.56,-1.080737444,24.62558591,22.53966421,3.47035824,-0.941972542,1.22529306,28.30338735,家电行业,0.158261685,767017000,3.64,6.453884975,52.69505374,-26.9798946,4.483687,27.87072373,2458,121389403.1,1892190789,11934784520,11914380692
2243,力合科创,8.79,0.802752294,24.62788517,25.5353494,1.54037081,-0.777525136,3.92634601,-28.678369,美容护理,0.041449644,1210604219,0.73,10.68353287,44.04693642,44.09327822,5.7064182,24.69724928,5302,50179113.31,561737009.3,10641211085,10640807624
2244,滨江集团,9.52,0.105152471,7.27198605,7.9178555,1.22961781,0.309925461,0.65236407,1.21707377,房地产开发,0.179987494,3111443890,2.35,9.18270221,80.67523123,145.8851247,7.7422431,20.72826984,1322,560020988.7,10085971565,29620945833,25536007605
2245,蔚蓝锂芯,11.11,1.183970856,77.28410705,33.82963583,2.02072634,-2.667955308,2.3619402,21.65885564,电池,-0.010893294,1152046537,-0.2,-0.957101097,34.65717609,-106.2691002,5.498023,9.162064584,-25497,-12549581.57,973788617.8,12799237026,12027822120
2246,北化股份,9.17,-0.217627856,58.75279609,54.11946733,1.75827547,-3.606806038,2.09038039,70.05455793,化学制品,0.015480227,549034794,0.3,1.990943473,34.1003374,-46.32841857,5.2153375,16.98488887,14809,8499183.05,390049022.3,5034649061,5034649061
2247,聚力文化,2.43,2.100840336,38.03973873,39.10486746,2.7841045,-1.197323735,2.33725552,16.52246995,装修装饰,0.002032861,850870049,0.23,0.983266608,28.23953772,594.050886,0.8728121,20.153591,29884,1729700.57,175913689.7,2067614219,1563803833
2248,华东数控,8.97,10.06134969,223.9352929,236.5204095,33.70852296,-17.57002573,10.43823908,-2493.156974,通用设备,0.015455298,307495600,6.01,6.68023037,85.42591165,15.99654522,0.2661048,23.26194086,14510,4752436.05,70118725.26,2758235532,2758235532
2249,大洋电机,5.38,0.560747664,28.4621501,30.00421216,1.5120238,0.307653029,1.1706384,6.73739613,电机,0.071362257,2381890216,2.02,6.52866132,43.76955462,15.75865263,3.560255,21.01190917,1885,169977060.6,2699831811,12814569362,9509539641
2250,联化科技,11.3,-1.050788091,15.63411481,14.9714512,1.48651969,0.070574029,1.28328055,25.70389993,农药兽药,0.048293051,923246256,0.64,2.941360782,49.97337293,-39.8476283,7.6016484,22.12992163,5850,44586378.55,1957286746,10432682693,10386198889
2251,步步高,5.14,1.984126984,-1.6622178,-1.74573593,0.95632639,0.000177154,0.68894125,-3.79790623,商业百货,-0.115461127,863903951,-2.11,-9.161206019,81.41177241,-455.5266685,5.3747341,41.57382301,-1113,-99747323.77,1043152647,4440466308,4440466308
2252,上海莱士,6.52,-0.458015267,21.43246172,23.37650623,1.4975893,0.378551593,6.32852267,18.46008783,生物制品,0.106600013,6740787907,2.47,34.81592711,5.375364383,31.11757911,4.3536636,43.73104296,1529,718568079.4,2063038679,43949937154,43932659806
2253,川大智胜,15.3,-0.778210117,-58.05816012,-59.58246743,2.50817884,0.012680989,15.35670046,57.55518402,软件开发,0.006468598,225626095,0.11,3.047287645,19.8111992,-51.03440551,6.1000435,32.61984071,59132,1459484.58,36692670.35,3452079254,3180930374
2254,泰和新材,21.32,2.35237638,43.22822907,42.20767936,2.5558093,-0.974780581,4.96314246,33.19441234,化纤行业,0.157120974,862934983,3.29,15.86164508,39.90466964,-7.054355253,8.0417804,28.43974473,3392,135585184.7,1012375140,18397773838,9097496706
2255,海陆重工,5.52,5.950095969,13.67485013,13.81322781,1.31770368,6.537470033,1.96261557,12.09843504,电源设备,0.042787409,842271055,1.07,7.933523296,42.41843521,10.43727394,4.1891057,22.73155368,3225,36038595.8,440425003.7,4649336224,3584479581
2256,兆新股份,2.42,0.833333333,-89.00285343,-200.8987553,3.86519676,-9.608247368,14.9486002,104.032226,电网设备,-0.034352713,1882411872,-5.52,-98.70691442,37.03657185,-78.84174681,0.6261001,26.10181512,-1761,-64665953.99,66652641.98,4555436730,3378392048
2258,利尔化学,14.37,0.983836964,7.40702055,6.34614696,1.60896684,0.115637824,1.1542164,4.57212333,农药兽药,0.343234996,800437228,3.71,14.00473802,39.23431414,-48.58286065,8.9311971,27.29974989,1047,274738068.7,2442238961,11502282966,11459577424
2259,ST升达,3.5,0.286532951,-48.10254173,-41.72618055,10.61657897,0.2054073,1.56719284,22.1573187,燃气,0.006150295,752328267,1.89,1.945833375,74.05628995,223.781568,0.3296731,14.38954388,14227,4627040.94,211142599.5,2633148935,2633148935
2261,拓维信息,11.51,-4.876033058,-14.19966786,-14.18063591,5.71656877,-0.001018636,5.9117933,-42.79400429,软件开发,0.03329786,1255827674,1.67,6.66414499,40.01154949,3.377492039,2.0134456,27.22277286,8642,41816374.29,696215270,14454576528,12908068457
2262,恩华药业,26.61,-0.819977637,28.53343402,29.76040013,4.5834863,2.123108054,5.97849611,28.54615344,化学制药,0.225716655,1007588092,3.96,19.10181174,14.75127503,20.53155183,5.6056244,73.32864569,2947,227429413.5,1178806488,26811919128,23463039532
2263,大东南,2.66,1.140684411,118.4543086,73.77917656,1.83484569,-4.523826005,3.32274059,39.66793926,塑料制品,0.003743069,1878360100,0.26,2.176345196,10.01283934,-78.41452871,1.4497132,11.75459091,17766,7030831.16,323056800.6,4996437866,4996397966
2264,新华都,6.39,4.241435563,20.47129623,22.46484758,3.02307859,0.023236283,1.9185998,14.59492335,互联网服务,0.088487798,719989783,4.28,9.405076335,39.0180828,45.56830961,2.1137393,26.93838267,1805,63710310.13,677416896.4,4600734713,4175130738
2265,西仪股份,13.44,-1.249081558,45.5067833,55.75786851,5.78807114,0.000337223,3.04735696,-32.57137725,汽车零部件,0.11784529,948509554,5.08,13.75731031,67.37499334,85.44611526,2.3220171,12.46946871,2851,111777383.1,807351034,12747968406,4281529352
2266,浙富控股,4.11,0.982800983,14.18023098,15.04797097,1.79717211,-0.393735959,1.25265218,36.01658692,环保行业,0.092024974,5369795962,4.41,10.68692562,49.83624105,22.192675,2.2869262,14.97541265,1117,494155336,4639667512,22069861404,13138184884
2267,陕天然气,7.96,0.887198986,16.5655881,14.36198964,1.30913942,0.386068104,1.13415255,6.36501343,燃气,0.377091988,1112075445,6.42,15.96280324,46.05358531,-16.3539351,6.0803302,20.03852815,528,419354740,2705499986,8852120542,8852120542
2268,电科网安,31.66,-1.370716511,87.59226039,87.33602969,5.15155447,2.672416872,8.36923424,43.35537788,软件开发,-0.043687356,845876603,-0.71,-8.929026249,26.34161425,-2.487705164,6.1457178,52.38655779,-18117,-36954112.11,413167921.2,26780453251,26632949944
2269,美邦服饰,1.81,4.624277457,-7.2461357,-5.52690514,15.64534188,0.119902935,3.30387075,-14.2389726,纺织服装,0.017446865,2512500000,16.3,10.77763695,91.75024433,128.9556705,0.1156894,40.40153362,2594,43835248.78,406724117.6,4547625000,4547625000
2270,华明装备,10.15,-0.098425197,22.11606781,25.30760796,2.63879939,-1.426278075,5.04377171,23.36972488,电网设备,0.131627474,896225431,3.48,29.21936051,22.22835204,78.47721265,3.5464462,51.44657628,1928,117967890.1,412451580.6,9096688125,7706131395
2271,东方雨虹,29.12,1.076015272,33.50878626,34.58838896,2.69877104,-1.014305492,2.26352275,44.92917381,装修建材,0.153084565,2518464191,1.43,5.039494434,41.74329738,21.53448083,10.691203,28.66055084,4756,385537995.4,7494548302,73337677242,57838076180
2272,川润股份,5.96,2.054794521,-524.4329246,218.6716957,1.79147209,-3.66710421,1.55795209,-18.27641784,工程机械,-0.016456526,438260000,-0.5,-2.187809739,55.90678521,-174.2502356,3.3268729,17.13261632,-9054,-7212237.1,355172382.2,2612029600,1985201875
2273,水晶光电,11.25,0.17809439,28.19562423,27.15274068,1.87792562,0.918274025,3.63325011,17.09235762,光学光电子,0.066714812,1390632221,1.13,10.89369012,14.28235106,-18.6796916,5.7919167,24.36202313,4216,92775767.49,876901073,15644612486,15245015816
2274,华昌化工,7.9,0,9.02479389,8.62697633,1.44434799,-0.211591814,0.86333301,7.98782216,化肥行业,0.215795439,952364646,4.03,9.923520413,36.86131244,-15.75801372,5.469596,17.66929391,915,205515946.7,2042232850,7523680703,7410193127
2275,桂林三金,18.58,-6.303580434,28.82779641,33.12942643,3.64821613,-7.949420435,5.05706658,26.29737385,中药,0.288009131,587568600,5.84,23.63726088,27.39469563,40.9577515,5.0929,74.86410247,1613,169225122,715925262.6,10917024588,10252588292
2276,万马股份,12.41,2.477291495,27.82437091,31.28749237,2.57517125,0.551221735,0.87883706,44.13361853,电网设备,0.088571561,1035489098,1.86,3.017224682,55.96175825,125.9259337,4.819097,13.77366534,3503,91714886.19,3075232405,12850419706,12848081203
2277,友阿股份,3.48,1.162790698,393.7133599,146.761048,0.72699634,-9.404658067,3.16952424,47.66466154,商业百货,0.028191647,1394172800,0.59,9.055352887,53.64799652,-34.53659554,4.7868191,62.62999479,3086,39304027.23,371415236.1,4851721344,4851721344
2278,神开股份,5.26,1.153846154,-79.74636206,-68.54027465,1.80812018,-0.621536813,2.94014247,-48.44473711,专用设备,-0.023879215,363909648,-0.82,-4.523743987,36.99022107,31.11094569,2.9090987,30.3679992,-5507,-8689876.6,146838282.6,1914164748,1784988396
2279,久其软件,7.09,0.567375887,-1048.108203,119.2928692,3.66119244,13.71398539,2.25307364,34.05197109,软件开发,-0.094649897,865768624,-4.78,-22.09200412,30.5595343,-232.6679035,1.9365275,19.62398123,-1873,-81944910.69,415680568.6,6138299544,5587374944
2280,联络互动,3.74,1.907356948,-10.77122339,-8.69696814,12.11363033,0.05956023,0.67813922,-88.86927192,软件开发,-0.051830172,2177149675,-15.87,-7.055257854,87.87754936,61.5056618,0.3087431,9.031272349,-1804,-112842042.2,2921498217,8142539785,7063722378
2281,光迅科技,22.98,-1.878736123,31.70877614,29.57364816,2.31564113,4.333511337,2.78173362,27.02920167,通信设备,0.13048634,782978152,1.42,7.599531399,32.83273141,-28.62147799,9.9238175,22.04377037,4403,102167953.2,1268270914,17992837933,15497104110
2282,博深股份,7.64,1.19205298,28.44125617,29.43517381,1.1960106,-0.877801342,2.99029565,25.25388471,通用设备,0.046508537,543944364,0.73,9.220037468,9.578523818,24.22783575,6.3879032,28.64344903,4107,25298056.47,280728628.5,4155734941,3026942903
2283,天润工业,5.69,-0.175438596,30.19771295,31.84645528,1.13141753,-0.616112647,2.031697,10.99021871,汽车零部件,0.092065492,1139457178,1.85,10.62740162,29.11126349,11.85154624,5.0290895,24.11995825,1545,104904685.8,984952152.6,6483511343,5646692221
2284,亚太股份,7.86,1.288659794,70.44889211,85.36561849,2.30159337,0.990943799,1.58026265,11.70847392,汽车零部件,0.051783622,737688949,1.42,4.379918676,57.52757495,60.38079999,3.4150255,15.95877667,3795,38200205.66,879622873.6,5798235139,5736249804
2285,世联行,2.84,1.428571429,-17.40227288,-16.82625948,1.73689666,-0.919205555,1.50896015,8.36783831,房地产服务,-0.006410326,2033579072,-0.39,-1.409531464,46.35925674,46.56749027,1.6351002,7.808511965,-11076,-13035904.51,788163836.2,5775364564,5722562844
2286,保龄宝,8.45,1.076555024,29.22762552,23.59274907,1.54134609,-0.981903685,1.17881093,18.69563377,食品饮料,0.045855602,371812900,0.85,2.793812421,32.1345734,-60.09310068,5.4822211,10.51049279,4607,17049704.23,610266605.7,3141819005,3124533516
2287,奇正藏药,23.02,-1.031814273,25.52887332,25.83569774,3.7047693,-0.680118212,6.31353682,128.6935786,中药,0.174961781,530190974,2.74,31.249457,41.85418151,6.51974037,6.2136123,80.74439892,3289,92763157.33,295933466.9,12204996221,12170650934
2288,超华科技,4.51,1.576576577,-10.93866139,-12.51563375,3.22933661,-0.000201814,3.00508737,30.32409767,电子元件,-0.021880187,931643744,-1.55,-8.745133671,57.05068571,-172.7651947,1.3965717,14.22536028,-5153,-20384539.78,234103883.9,4201713285,3613250492
2289,ST宇顺,5.32,-5,-52.56377419,-58.53072679,6.24892143,-25.37451405,11.43836083,80.86787574,光学光电子,-0.029133028,280253733,-3.36,-30.72230555,18.52179824,-54.83879837,0.8513469,2.870546064,-4565,-8164639.82,26575609.07,1490949860,1405539920
2290,禾盛新材,9.35,0,39.11984282,35.18552465,3.66091096,-2.186647283,1.12129979,14.38746105,家电行业,0.071526648,248112330,2.84,3.668609795,59.97362341,-27.20066372,2.5540091,11.65419511,3268,17746643.41,483743009,2319850286,2290397786
2291,遥望科技,20.79,10,-48.60794099,-71.47758715,3.6636189,-1.028637972,4.51204237,-45.38256139,纺织服装,-0.041732148,911411737,-0.73,-3.212753223,23.6542609,-143.8753082,5.6747169,9.108055425,-12454,-38035169.52,1101963131,18948250012,17811462396
2292,奥飞娱乐,10.97,7.233626588,-130.502478,-94.53058386,4.98172083,-4.341342795,6.25953946,351.1974609,文化传媒,0.011276045,1478699697,0.51,2.541356315,36.23985033,154.4438053,2.2020503,36.75049894,24321,16673884.85,602343222.7,16221335676,10699004141
2293,罗莱生活,13.18,1.384615385,18.72246135,19.30166631,2.55251985,-1.023474134,2.10159287,19.08487689,纺织服装,0.210868895,839882881,3.82,14.23844272,37.16195682,11.13323486,5.163525,44.01479805,1563,177105175.2,1239746160,11069656372,10893525455
2294,信立泰,34.61,-0.545977011,63.20285888,60.57647904,4.73359076,3.495565787,11.23489545,41.446991,化学制药,0.189222072,1114816535,2.62,23.51463815,15.34843959,-11.14838407,6.822095,70.94324199,4573,210947894.8,887511571.8,38583800276,38572918789
2295,精艺股份,6.63,0.606980273,104.0379517,57.4007694,1.26513627,-2.782662434,0.34480881,11.17710437,有色金属,0.02795727,250616000,0.54,0.608959718,39.87546708,-64.93691658,5.2405422,1.924472213,5929,7006539.28,1150575165,1661584080,1659449220
2296,辉煌科技,8.27,0.730816078,29.67799849,30.98189113,1.76291649,-2.626040138,4.76081785,26.90899461,通信设备,0.061169299,389604420,1.32,18.03221722,25.44041145,23.71976564,4.69109,45.40914978,3380,23831829.39,130987407.2,3222028553,2855477542
2297,博云新材,7.76,1.305483029,208.1277225,185.6975153,2.12127844,7.157616949,8.14066272,85.19853313,航天航空,0.012762909,573104819,0.35,5.512123879,23.661132,-26.08282673,3.6581713,26.75824942,15200,7314484.71,133360985,4447293395,4447293395
2298,中电兴发,6.32,0.158478605,-4.90821167,-5.44006036,1.11896848,-0.002178744,2.1996082,111.9665309,软件开发,-0.035626242,740110901,-0.63,-6.059810324,41.03511493,-139.4706999,5.648059,32.33758189,-4435,-26367370.36,493478971.6,4677500894,3865555105
2299,圣农发展,20.26,-0.344318741,44.54139473,61.3198594,2.50932617,-3.539429351,1.40171551,14.82221374,农牧饲渔,0.071924557,1243639674,0.9,1.902817329,48.86086305,236.9090475,7.8744619,8.613423675,7042,89448233.24,4537238745,25196139795,24940054591
2300,太阳电缆,9.14,-2.245989305,27.73861246,28.13890736,3.28736096,0.745453004,0.46977145,21.06913911,电网设备,0.052338544,656667000,1.9,1.608250929,62.79198001,9.836966371,2.7803457,5.355468531,4366,34368994.96,2219161238,6001936380,6001475285
2301,齐心集团,7.34,2.086230876,45.52012515,41.79106681,1.70519313,-1.60747363,0.63088471,15.63870044,家用轻工,0.061756525,721307933,1.44,2.177722365,58.32942364,-18.89592509,4.3044978,10.15854271,2971,44545471.35,1910731292,5294400228,5270048237
2302,西部建设,8.25,-4.181184669,22.9298698,18.91559481,1.18725098,-1.03466625,0.42956543,11.32822223,水泥建材,-0.04842391,1262354304,-0.67,-1.454016575,68.47833435,-273.3670371,6.9488256,6.592804517,-4259,-61128131.75,4062854170,10414423008,10414423008
